^Pop Smoke^|^Element^|135.746|^2020-12-23 20:41:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 20:43:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 20:45:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 20:47:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 20:50:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 20:52:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|136.0|^2020-12-23 21:01:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 21:03:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 21:06:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 21:08:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 21:10:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 21:12:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 21:15:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|161.119|^2020-12-23 21:21:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 21:23:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^SAINt JHN^|^Smack DVD (feat. Kanye West)^|175.11|^2020-12-23 21:26:00^|0.86|0.488|9.0|-6.431|1.0|0.461|0.0719|0.0|0.159|0.27399999999999997|78.559|^audio_features^|4.0|^Smack DVD (feat. Kanye West)^
^Serena Isioma^|^Sensitive^|174.72|^2020-12-23 21:29:00^|0.601|0.649|7.0|-6.979|1.0|0.133|0.166|3.35e-05|0.165|0.35100000000000003|89.73|^audio_features^|4.0|^Sensitive^
^Ski Mask The Slump God^|^Catch Me Outside^|145.76|^2020-12-23 21:31:00^|0.943|0.677|7.0|-6.033|1.0|0.246|0.165|0.0|0.327|0.616|112.001|^audio_features^|4.0|^You Will Regret (Reloaded)^
^Post Malone^|^Circles^|215.28|^2020-12-23 21:36:00^|0.695|0.762|0.0|-3.497|1.0|0.0395|0.192|0.00244|0.0863|0.5529999999999999|120.042|^audio_features^|4.0|^Hollywood's Bleeding^
^Tyler, The Creator^|^EARFQUAKE^|104.416|^2020-12-23 21:37:00^|0.5539999999999999|0.498|9.0|-8.866|1.0|0.0685|0.23|5.98e-06|0.795|0.413|79.635|^audio_features^|4.0|^IGOR^
^Tyler, The Creator^|^EARFQUAKE^|85.649|^2020-12-23 21:39:00^|0.5539999999999999|0.498|9.0|-8.866|1.0|0.0685|0.23|5.98e-06|0.795|0.413|79.635|^audio_features^|4.0|^IGOR^
^Juice WRLD^|^Lucid Dreams^|239.835|^2020-12-23 21:43:00^|0.511|0.5660000000000001|6.0|-7.23|0.0|0.2|0.349|0.0|0.34|0.218|83.90299999999998|^audio_features^|4.0|^Goodbye & Good Riddance^
^ROSALÍA^|^TKN (feat. Travis Scott)^|129.37|^2020-12-23 21:45:00^|0.7759999999999999|0.509|0.0|-6.266|0.0|0.467|0.192|1.49e-06|0.115|0.485|94.634|^audio_features^|4.0|^TKN (feat. Travis Scott)^
^Lil Uzi Vert^|^Erase Your Social^|199.993|^2020-12-23 21:48:00^|0.705|0.609|3.0|-5.728|1.0|0.0729|0.6940000000000001|0.0|0.234|0.718|140.058|^audio_features^|4.0|^The Perfect LUV Tape^
^Blacc Zacc^|^Tuesday (feat. DaBaby)^|147.051|^2020-12-23 21:52:00^|0.779|0.657|8.0|-4.739|1.0|0.244|0.774|0.0|0.325|0.524|76.67699999999998|^audio_features^|3.0|^Trappin Like Zacc^
^Pop Smoke^|^What You Know Bout Love^|160.0|^2020-12-23 21:55:00^|0.7090000000000001|0.5479999999999999|10.0|-8.493|1.0|0.353|0.65|1.59e-06|0.133|0.5429999999999999|83.995|^audio_features^|4.0|^Shoot For The Stars Aim For The Moon^
^Pop Smoke^|^Element^|135.746|^2020-12-23 21:58:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Johnny 2 Phones^|^RESCUE^|157.995|^2020-12-23 23:06:00^|0.87|0.602|1.0|-9.238|1.0|0.12300000000000001|0.201|1.2e-05|0.326|0.9690000000000001|127.978|^audio_features^|4.0|^RESCUE^
^Pop Smoke^|^What You Know Bout Love^|160.0|^2020-12-23 23:08:00^|0.7090000000000001|0.5479999999999999|10.0|-8.493|1.0|0.353|0.65|1.59e-06|0.133|0.5429999999999999|83.995|^audio_features^|4.0|^Shoot For The Stars Aim For The Moon^
^Khai^|^Alive^|179.333|^2020-12-23 23:11:00^|0.284|0.875|11.0|-6.069|0.0|0.0422|0.0075200000000000015|0.000461|0.402|0.595|75.009|^audio_features^|4.0|^Ten^
^Pop Smoke^|^Element^|135.746|^2020-12-23 23:14:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^6ix9ine^|^GOOBA^|132.303|^2020-12-23 23:16:00^|0.611|0.688|1.0|-5.688|1.0|0.341|0.0264|0.0|0.251|0.393|178.46200000000005|^audio_features^|4.0|^TattleTales^
^Rico Nasty^|^Smack a Bitch^|245.373|^2020-12-23 23:20:00^|0.703|0.7|2.0|-2.417|1.0|0.221|0.0055|0.0|0.115|0.34|169.861|^audio_features^|4.0|^Smack a Bitch^
^XXXTENTACION^|^Arms Around You (feat. Maluma & Swae Lee)^|248.433|^2020-12-23 23:24:00^|0.703|0.723|9.0|-5.45|0.0|0.0412|0.0302|2.06e-06|0.126|0.28800000000000003|104.969|^audio_features^|4.0|^Arms Around You (feat. Maluma & Swae Lee)^
^Megan Thee Stallion^|^Captain Hook^|154.83|^2020-12-23 23:27:00^|0.863|0.633|10.0|-5.002|0.0|0.287|0.0118|0.0|0.285|0.545|163.99099999999999|^audio_features^|4.0|^Suga^
^Pop Smoke^|^What You Know Bout Love^|160.0|^2020-12-23 23:30:00^|0.7090000000000001|0.5479999999999999|10.0|-8.493|1.0|0.353|0.65|1.59e-06|0.133|0.5429999999999999|83.995|^audio_features^|4.0|^Shoot For The Stars Aim For The Moon^
^Queen^|^Somebody To Love - Remastered 2014^|204.48|^2020-12-24 02:03:00^|0.39899999999999997|0.701|8.0|-6.9639999999999995|1.0|0.067|0.18|0.0|0.217|0.358|110.81200000000001|^audio_features^|3.0|^Forever^
^Pop Smoke^|^Element^|135.746|^2020-12-24 02:05:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^MadeinTYO^|^Uber Everywhere^|121.285|^2020-12-24 02:07:00^|0.779|0.455|1.0|-15.025|1.0|0.28|0.0542|0.0|0.177|0.19699999999999998|140.181|^audio_features^|4.0|^Uber Everywhere^
^Lady Gaga^|^G.U.Y.^|194.792|^2020-12-24 02:12:00^|0.616|0.919|5.0|-3.468|0.0|0.0401|0.0141|0.0|0.11699999999999999|0.5720000000000001|110.008|^audio_features^|4.0|^ARTPOP^
^Garry Sandhu^|^Illegal Weapon^|230.0|^2020-12-24 02:16:00^|0.8140000000000001|0.6659999999999999|6.0|-6.555|1.0|0.0635|0.488|4.23e-05|0.10800000000000001|0.7140000000000001|94.02|^audio_features^|4.0|^Illegal Weapon^
^Rich Brian^|^Chaos^|119.215|^2020-12-24 02:18:00^|0.652|0.66|1.0|-5.319|1.0|0.0364|0.000724|0.000963|0.134|0.255|104.991|^audio_features^|3.0|^What You Expect^
^Pop Smoke^|^Element^|135.746|^2020-12-24 16:58:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^The Weeknd^|^Blinding Lights^|200.04|^2020-12-24 17:01:00^|0.514|0.73|1.0|-5.934|1.0|0.0598|0.00146|9.54e-05|0.0897|0.33399999999999996|171.005|^audio_features^|4.0|^After Hours^
^Pop Smoke^|^Element^|135.746|^2020-12-24 17:07:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
